Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco,ocean_proximity,City,Median_House_Value_Category
500001.0,5.1999,20,4600,1018,1675,932,34.06,-118.43,8471.211253,17185.93591,190317.1092,479967.5567,547951.0833,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,10.8045,44,533,90,291,97,34.06,-118.42,9249.329939,16265.92723,189743.8603,480555.8699,548542.9874,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,6.871,52,1881,334,640,321,34.06,-118.42,9249.329939,16265.92723,189743.8603,480555.8699,548542.9874,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,4.8304,38,4888,1126,1698,937,34.05,-118.42,8732.386713,16245.85386,188873.3543,481411.5558,549395.0623,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,6.7115,52,1693,290,727,305,34.05,-118.43,7903.433892,17167.04408,189449.3043,480824.2183,548804.0052,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,4.8618,22,3970,871,1588,791,34.05,-118.44,7097.338532,18088.24466,190028.0445,480237.8585,548213.7876,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,5.8758,16,9728,2211,3026,1899,34.05,-118.41,9578.264215,15324.67585,188300.2201,481999.8674,549986.9563,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,5.0151,33,2921,652,1124,608,34.05,-118.42,8732.386713,16245.85386,188873.3543,481411.5558,549395.0623,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,7.8164,52,2533,402,981,386,34.05,-118.42,8732.386713,16245.85386,188873.3543,481411.5558,549395.0623,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,5.0762,26,4473,923,1518,805,34.05,-118.4,10436.95215,14403.51244,187729.9277,482589.1495,550579.6846,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,9.272,40,2079,268,720,282,34.04,-118.4,10105.00654,14466.33148,186856.5213,483443.9346,551430.9962,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,12.8483,42,1298,174,420,190,34.04,-118.4,10105.00654,14466.33148,186856.5213,483443.9346,551430.9962,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,8.1484,36,1831,296,871,269,34.03,-118.4,9887.628858,14613.73261,185985.6606,484299.762,552283.2321,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,3.7277,33,1730,386,994,363,34.03,-118.41,8976.320365,15522.63377,186561.4191,483712.4214,551692.1901,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,8.0239,49,601,95,228,106,34.04,-118.41,9215.329943,15383.83879,187429.538,482855.6243,550839.1119,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,5.222,42,3105,559,1253,531,34.05,-118.39,11305.53191,13482.3666,187162.5029,483179.3985,551173.2444,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,3.6953,34,2113,459,859,432,34.05,-118.4,10436.95215,14403.51244,187729.9277,482589.1495,550579.6846,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,10.9805,52,1907,261,681,249,34.04,-118.41,9215.329943,15383.83879,187429.538,482855.6243,550839.1119,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,11.1768,52,2113,332,800,327,34.04,-118.41,9215.329943,15383.83879,187429.538,482855.6243,550839.1119,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,5.1637,36,3053,635,1234,577,34.03,-118.41,8976.320365,15522.63377,186561.4191,483712.4214,551692.1901,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,6.626,51,1975,348,771,357,34.04,-118.42,8332.581362,16301.77914,188005.3934,482268.2854,550248.0625,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,5.6454,52,1358,272,574,267,34.04,-118.42,8332.581362,16301.77914,188005.3934,482268.2854,550248.0625,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,7.3028,45,2089,312,834,305,34.04,-118.39,10999.93024,13549.34522,186286.3696,484033.2127,552023.7128,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,8.5938,43,3863,537,1398,511,34.04,-118.4,10105.00654,14466.33148,186856.5213,483443.9346,551430.9962,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,10.4519,43,1028,145,394,149,34.05,-118.4,10436.95215,14403.51244,187729.9277,482589.1495,550579.6846,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,6.6368,42,1467,203,577,204,34.05,-118.39,11305.53191,13482.3666,187162.5029,483179.3985,551173.2444,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,4.0429,32,2242,490,921,461,34.02,-118.44,6108.489794,18441.42756,187448.3408,482816.9858,550780.6113,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,3.9091,38,2172,437,830,368,34.02,-118.43,7029.223066,17538.45971,186861.4055,483400.4293,551368.2956,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,8.1631,42,1528,244,634,242,34.02,-118.43,7029.223066,17538.45971,186861.4055,483400.4293,551368.2956,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,4.3906,41,2403,516,1001,514,34.02,-118.43,7029.223066,17538.45971,186861.4055,483400.4293,551368.2956,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,4.7009,31,2526,528,1046,504,34.01,-118.43,7071.369703,17800.00011,186004.0645,484261.2233,552224.8864,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,2.975,24,1438,454,665,416,33.99,-118.47,4517.275202,21975.81955,186695.0028,483669.6059,551605.209,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,4.0156,35,1214,300,478,265,33.99,-118.46,5235.26536,21103.08528,186091.5808,484247.1843,552187.8278,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,3.8935,27,2217,520,806,458,33.98,-118.46,5951.235788,21494.49444,185250.9073,485113.9055,553049.6364,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,5.128,29,2737,808,1157,696,33.97,-118.5,5299.332042,25333.28484,186865.0484,483685.0097,551593.7014,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,3.8068,19,2520,726,964,663,33.98,-118.46,5951.235788,21494.49444,185250.9073,485113.9055,553049.6364,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,3.8698,19,1658,427,648,378,33.97,-118.46,6774.90025,21935.342,184413.1053,485981.6233,553912.334,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,6.1726,18,9430,2473,3408,2003,33.97,-118.46,6774.90025,21935.342,184413.1053,485981.6233,553912.334,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,10.0,19,2461,521,777,447,33.97,-118.46,6774.90025,21935.342,184413.1053,485981.6233,553912.334,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,12.0088,16,895,181,237,149,33.96,-118.48,6822.379325,24076.89355,184804.5962,485701.9404,553616.5537,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,5.8864,13,1860,345,800,355,33.96,-118.43,9490.450588,20003.62526,181758.7312,488580.3753,556521.3557,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,5.6435,33,2799,491,978,447,33.96,-118.44,8829.709906,20800.40059,182362.5112,488002.7049,555938.6936,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,8.7819,20,1901,270,704,254,33.96,-118.43,9490.450588,20003.62526,181758.7312,488580.3753,556521.3557,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,7.7197,16,70,7,17,4,33.97,-118.43,8781.233006,19456.06093,182602.1532,487714.5385,555660.2738,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,5.723,24,3097,791,1075,639,33.96,-118.45,8219.42577,21607.12067,182969.0145,487426.0227,555356.8797,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,6.3267,36,2723,547,1090,519,33.96,-118.45,8219.42577,21607.12067,182969.0145,487426.0227,555356.8797,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,6.2551,37,2076,332,771,327,33.95,-118.44,9664.047504,21371.47777,181524.8568,488870.4887,556801.4926,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,7.6886,25,1099,168,407,159,33.73,-118.32,3093.63575,36516.77188,156012.6375,514942.4106,582822.1939,NEAR OCEAN,Los Angeles,>= $Half Million
500001.0,8.1657,32,14556,2077,5459,2017,34.18,-118.26,28998.17874,14286.01029,192103.4157,480102.4802,548137.5478,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,12.1579,14,2672,335,1113,318,34.18,-118.21,32723.48943,14541.27691,189682.4276,483191.6958,551224.7282,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,7.8383,52,2287,295,829,296,34.17,-118.27,27587.56053,13317.12524,191661.4952,480315.1576,548350.1878,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,11.1077,32,761,101,295,95,34.07,-117.85,44142.68375,36319.18207,163605.1802,514792.3905,582779.3321,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,6.4576,33,2474,472,1268,437,34.15,-117.97,47800.73456,27444.19169,176262.9715,500721.3383,568716.5144,INLAND,Los Angeles,>= $Half Million
500001.0,9.4667,32,3868,548,1558,528,34.17,-118.02,47879.39111,24403.95666,180275.9956,495932.9804,563935.648,INLAND,Los Angeles,>= $Half Million
500001.0,6.6888,36,1640,239,693,253,34.16,-118.03,46632.11945,23035.70146,179695.6909,496103.7444,564111.8598,INLAND,Los Angeles,>= $Half Million
500001.0,9.8098,39,2731,366,1034,338,34.16,-118.03,46632.11945,23035.70146,179695.6909,496103.7444,564111.8598,INLAND,Los Angeles,>= $Half Million
500001.0,8.2004,32,5131,665,1877,622,34.15,-118.05,44526.2998,20885.54088,179549.6747,495647.034,563662.2378,INLAND,Los Angeles,>= $Half Million
500001.0,15.0001,37,1980,226,697,226,34.15,-118.06,43658.40354,20105.06338,179977.8201,495016.4825,563033.725,INLAND,Los Angeles,>= $Half Million
500001.0,8.9728,39,2125,295,862,303,34.14,-118.05,44172.85778,20329.87769,178564.9569,496457.0134,564474.516,INLAND,Los Angeles,>= $Half Million
500001.0,8.4889,40,2662,379,1151,387,34.14,-118.06,43297.77292,19527.10676,178995.508,495827.4153,563846.832,INLAND,Los Angeles,>= $Half Million
500001.0,15.0001,35,249,31,268,29,34.13,-118.04,43651.89819,20653.58704,177152.5642,497897.644,565915.403,INLAND,Los Angeles,>= $Half Million
500001.0,7.1885,37,1275,177,598,174,34.11,-118.04,41507.39618,19827.73615,175185.831,499521.5075,567543.3797,INLAND,Los Angeles,>= $Half Million
500001.0,6.5989,44,2007,288,921,307,34.12,-118.04,42578.62899,20214.31329,176168.4331,498708.9982,566728.8864,INLAND,Los Angeles,>= $Half Million
500001.0,5.6916,30,2170,318,984,309,34.12,-118.04,42578.62899,20214.31329,176168.4331,498708.9982,566728.8864,INLAND,Los Angeles,>= $Half Million
500001.0,10.2289,34,3113,409,1139,418,34.18,-118.09,42374.75804,20049.80756,184219.1078,490695.492,558711.9295,INLAND,Los Angeles,>= $Half Million
500001.0,9.8413,32,10626,1504,4353,1482,34.22,-118.19,36809.0431,19297.83156,192576.317,481165.3894,549191.4578,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,8.3695,37,2260,322,941,303,34.22,-118.21,35371.06673,18910.45163,193502.3018,479915.6223,547944.3759,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,6.553,41,1602,228,680,225,34.21,-118.19,36140.52131,18225.24767,191614.0851,481980.679,550008.3046,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,7.8375,40,1477,228,609,224,34.21,-118.2,35403.20557,17997.52867,192077.7698,481356.3391,549385.2331,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,8.4802,34,3296,483,1268,478,34.23,-118.22,35397.98504,19886.36944,194927.0705,478475.0004,546503.6109,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,9.2463,39,3008,386,1240,370,34.22,-118.21,35371.06673,18910.45163,193502.3018,479915.6223,547944.3759,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,7.0059,39,2686,417,1094,402,34.22,-118.22,34666.38109,18781.5294,193970.289,479292.0601,547321.9834,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,6.3794,35,3646,552,1409,534,34.2,-118.21,34000.35098,16720.6828,191588.9786,481551.3143,549582.5051,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,6.987,44,2890,438,1219,429,34.2,-118.2,34743.13153,16915.56301,191119.5514,482173.7918,550203.9607,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,15.0001,48,1371,164,528,155,34.19,-118.18,35643.75576,16402.1419,189229.444,484238.0565,552267.2231,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,15.0001,34,2061,260,825,254,34.19,-118.19,34871.46498,16096.11558,189694.5311,483614.7981,551645.086,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,15.0001,38,2176,266,798,243,34.19,-118.2,34106.54275,15837.75135,190163.006,482992.4187,551023.7132,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,9.0702,43,4269,591,1467,582,34.17,-118.18,34500.19401,14347.45085,187311.744,485874.9047,553906.3996,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,9.4987,34,5012,746,1699,715,34.16,-118.18,33968.5985,13340.47157,186355.4451,486695.0717,554727.511,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,6.6031,19,1721,290,571,278,34.15,-118.16,35128.30242,13324.66173,184461.4394,488757.7583,556789.4451,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,1.1667,52,275,123,273,111,34.15,-118.15,35966.23973,13877.43886,183996.9382,489379.7533,557410.4934,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,1.9923,41,1256,407,855,383,34.15,-118.14,36808.14329,14467.74218,183535.9524,490002.6188,558032.2995,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,0.4999,28,238,58,142,31,34.15,-118.08,41929.39976,18582.67325,180845.3529,493757.9058,561778.9076,INLAND,Los Angeles,>= $Half Million
500001.0,8.4546,46,1238,147,377,145,34.13,-118.08,41204.29927,17377.09181,178891.9783,495384.7524,563409.4559,INLAND,Los Angeles,>= $Half Million
500001.0,7.4185,35,1897,279,733,291,34.13,-118.08,41204.29927,17377.09181,178891.9783,495384.7524,563409.4559,INLAND,Los Angeles,>= $Half Million
500001.0,8.2435,27,1551,254,816,233,34.14,-118.16,34677.93395,12434.39282,183503.6507,489578.293,557610.8917,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,7.4817,41,3039,482,973,446,34.14,-118.16,34677.93395,12434.39282,183503.6507,489578.293,557610.8917,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,11.7894,45,2257,285,759,305,34.14,-118.17,33833.05683,11885.76474,183974.1322,488958.1385,556991.4428,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,4.7298,30,2763,520,1143,465,34.13,-118.15,35116.6666,12214.53054,182078.1161,491020.0392,559052.7149,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,7.723,36,4003,647,1337,631,34.13,-118.16,34257.74973,11582.50839,182547.6095,490399.9737,558433.3416,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,7.9976,52,2826,381,924,365,34.13,-118.13,36843.50578,13578.03879,181149.7407,492262.7854,560293.7378,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,10.7397,46,3156,430,1109,423,34.12,-118.13,36482.49992,12898.92668,180187.9068,493082.7237,561114.6826,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,11.706,52,2935,341,975,327,34.13,-118.12,37711.01572,14300.04413,180690.9134,492885.4595,560915.3823,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,10.6767,48,2476,313,900,303,34.12,-118.11,38236.61212,14433.96947,179268.8503,494327.0188,562357.0592,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,11.5609,52,2954,371,1152,347,34.12,-118.11,38236.61212,14433.96947,179268.8503,494327.0188,562357.0592,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,15.0001,52,2907,317,956,279,34.12,-118.12,37358.49611,13656.96942,179726.57,493704.4392,561735.4944,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,10.2317,52,2787,353,1057,364,34.11,-118.12,37036.01752,13076.97308,178763.9405,494524.5606,562556.6062,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,9.1373,52,2568,345,1102,345,34.11,-118.13,36152.10257,12283.0917,179227.8093,493903.802,561936.6259,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,8.1124,52,2742,422,1153,414,34.11,-118.14,35270.09344,11508.163,179695.2742,493283.9119,561317.4019,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,12.4237,44,1917,265,754,257,34.13,-118.1,39453.31684,15806.1817,179784.116,494133.3931,562160.925,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,9.7912,44,1745,237,693,248,34.13,-118.1,39453.31684,15806.1817,179784.116,494133.3931,562160.925,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,7.8347,45,2966,415,1231,409,34.12,-118.09,39998.64475,16033.75392,178364.3735,495574.7573,563602.4375,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,6.3013,49,3783,579,1601,539,34.12,-118.1,39116.70517,15227.02504,178814.7755,494950.4593,562979.3744,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,11.6471,50,1835,231,636,211,34.12,-118.1,39116.70517,15227.02504,178814.7755,494950.4593,562979.3744,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,15.0001,47,2234,276,749,260,34.13,-118.1,39453.31684,15806.1817,179784.116,494133.3931,562160.925,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,7.4597,31,3600,468,1382,435,33.95,-117.93,28897.35288,31070.71983,154719.8053,519469.3774,587500.1996,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,8.3474,33,1113,145,424,137,33.97,-117.95,30078.24416,28572.27554,157547.5467,516583.4402,584614.0691,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,10.8034,18,4078,484,1490,482,33.97,-117.99,28797.52848,25107.0225,159309.6812,514100.0868,582133.7649,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,7.9767,16,3985,567,1327,564,33.78,-118.11,5801.746186,32688.08962,147616.646,522784.513,590780.6314,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,4.6133,29,2937,524,1132,528,33.79,-118.13,5274.255828,30988.53845,149618.9119,520747.5681,588740.6988,NEAR OCEAN,Los Angeles,>= $Half Million
500001.0,3.7232,31,3039,739,1199,697,33.78,-118.13,4396.888355,32037.25848,148735.8182,521603.2525,589593.2525,NEAR OCEAN,Los Angeles,>= $Half Million
500001.0,3.7838,36,2006,453,807,426,33.74,-118.17,1403.340703,35378.73969,147572.2786,522698.1872,590659.2251,NEAR OCEAN,Los Angeles,>= $Half Million
500001.0,3.5985,36,2916,785,1183,749,33.76,-118.15,1512.435975,33625.52033,148126.5558,522143.427,590119.8256,NEAR OCEAN,Los Angeles,>= $Half Million
500001.0,7.3672,47,3330,569,1220,557,33.75,-118.12,3876.324589,35492.68367,145533.4911,524763.5651,592747.0112,NEAR OCEAN,Los Angeles,>= $Half Million
500001.0,7.0796,45,3035,516,1127,527,33.76,-118.12,4011.448247,34441.44644,146410.6328,523905.8979,591892.6692,NEAR OCEAN,Los Angeles,>= $Half Million
500001.0,3.9934,41,2072,491,742,414,33.75,-118.12,3876.324589,35492.68367,145533.4911,524763.5651,592747.0112,NEAR OCEAN,Los Angeles,>= $Half Million
500001.0,10.2233,10,7264,1137,2528,1057,33.77,-118.12,4430.621151,33394.14218,147290.9449,523049.1862,591039.1817,NEAR OCEAN,Los Angeles,>= $Half Million
500001.0,5.5347,29,1929,523,686,455,33.9,-118.42,5265.806258,23470.86037,176142.0595,494369.0222,562284.8537,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,5.4088,27,1536,377,553,326,33.9,-118.43,5760.946457,24118.77499,176760.5743,493796.0567,561706.3057,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,7.8924,37,2458,400,920,375,33.9,-118.4,4682.14191,22233.19402,174913.2779,495517.9056,563444.4863,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,7.5552,39,2040,336,926,351,33.9,-118.41,4896.260321,22841.7999,175526.2844,494942.9729,562864.2481,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,6.6494,35,2020,451,724,399,33.88,-118.44,4967.779657,26354.57841,175746.4731,494972.267,562865.4993,NEAR OCEAN,Los Angeles,>= $Half Million
500001.0,5.308,37,1576,345,662,340,33.9,-118.42,5265.806258,23470.86037,176142.0595,494369.0222,562284.8537,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,5.9596,43,1394,321,552,296,33.9,-118.42,5265.806258,23470.86037,176142.0595,494369.0222,562284.8537,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,7.2316,31,1428,320,677,331,33.89,-118.41,3859.801295,23678.20711,174698.0941,495813.7677,563729.8038,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,9.0812,35,1194,292,507,295,33.89,-118.41,3859.801295,23678.20711,174698.0941,495813.7677,563729.8038,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,6.3861,38,4166,828,1600,770,33.89,-118.41,3859.801295,23678.20711,174698.0941,495813.7677,563729.8038,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,6.348,34,2959,639,1143,593,33.89,-118.41,3859.801295,23678.20711,174698.0941,495813.7677,563729.8038,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,5.0497,31,702,161,236,144,33.89,-118.41,3859.801295,23678.20711,174698.0941,495813.7677,563729.8038,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,7.9611,31,2926,492,1149,476,33.89,-118.4,3584.259107,23091.58644,174082.0997,496387.761,564309.2222,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,8.1596,36,2127,314,807,306,33.89,-118.4,3584.259107,23091.58644,174082.0997,496387.761,564309.2222,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,8.2037,7,4314,725,1699,718,33.9,-118.39,4644.995026,21646.76807,174303.0693,496093.8166,564025.5656,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,8.1513,31,1448,244,607,259,33.88,-118.39,2428.514125,23427.80996,172637.8533,497832.6153,565754.263,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,7.2651,36,3022,482,1278,494,33.88,-118.4,2498.846967,23970.82958,173254.0697,497258.5794,565174.8205,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,9.3399,36,1543,214,474,187,33.88,-118.4,2498.846967,23970.82958,173254.0697,497258.5794,565174.8205,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,7.5,35,1753,296,615,275,33.88,-118.4,2498.846967,23970.82958,173254.0697,497258.5794,565174.8205,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,6.3403,34,540,107,213,104,33.88,-118.41,2880.2134,24536.50381,173873.0694,496685.5232,564596.2202,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,8.0015,35,1060,191,444,196,33.88,-118.4,2498.846967,23970.82958,173254.0697,497258.5794,565174.8205,<1H OCEAN,Los Angeles,>= $Half Million
500001.0,7.9614,43,2492,449,1033,437,33.88,-118.41,2880.2134,24536.50381,173873.0694,496685.5232,564596.2202,<1H OCEAN,Los Angeles,>= $Half Million
